med,kur,skew,r_max,sigma_snr,engy,rms,Leith,Rician,growth_time,SPE,growth_time_power,Power_ratio_first,Power_ratio_second,Power_ratio_third,peak_number,engy_power,med_power,rms_power,kur_power,SPE_power,skew_power,Rician_power,type
0.050408134988185,284.22698981721,15.3246164009064,407.417867850296,120.196787221582,2191745.35698607,0.00669871873185255,263.643632419025,287.981286145344,252,0.000185887410027663,0,1,0,0,3,39.1250666295929,787.580523709582,6274.987380297,140.116846225476,0.0255590619044118,11.1896984093083,107.449490013663,0
0.0387332650033308,254.438298636025,14.3080402613084,387.251104487992,119.181466628492,1939562.18617206,0.00742047218842274,232.232204775739,273.446731473744,306,0.000199659029882551,0,1,0.241813841609904,0,3,38.5469594869589,691.884157308323,8035.07670302473,137.378803204001,0.0259423833503215,10.9648960840589,109.019008406611,0
0.0448615143716319,274.65710021149,14.9298898493492,392.080527018818,119.429344895237,1964750.17624316,0.00740782792496994,251.696334279951,287.968258578717,384,0.000199557445908224,0,1,0,0,3,35.8716843538799,952.940501455318,6681.36390923282,157.496462597599,0.0278771409263875,11.9905782915012,116.61037033961,0
0.0138831578054813,15.406341524583,3.08906850532864,381.672308700939,118.89124819667,252334.89978309,0.0153989194788746,11.4199357148477,38.0896002181903,459,0.000207401657549269,0,1,0,0,3,36.0838474447784,99.8148044433591,6630.84565608102,156.175625826907,0.0277132310109217,11.9285903291339,115.839582869175,0
0.0146462057857808,12.8591822278575,2.80694486554225,396.087257329472,119.632690675466,243229.519559655,0.0151254434402919,9.68529935248624,33.68501468177,252,0.000196895995869147,0,1,0,0,3,35.9252593617606,762.772589188489,6587.19862908429,157.05686516862,0.0278355680032867,11.9667856148054,116.425154319136,0
0.0148958255647918,13.9203848603274,2.890259516578,386.471160167971,119.141144946161,236164.09710224,0.01572055552075,10.235052778537,32.4912714319282,254,0.000196162541297947,0,1,0,0,3,36.2688812181846,106.082208686277,5549.12916772404,154.717287520293,0.0275718457921061,11.8573064634355,115.268283426429,0
0.0189858063739485,242.280814543365,14.2298956985835,397.265991695673,119.692121212115,2032544.86960499,0.00731031640639752,222.491745340393,234.817251272483,254,0.000195452507659956,0,1,0,0,3,36.2761324070421,754.616790888704,5386.27605412095,154.68685908495,0.0275663344917628,11.8550535008525,115.293000564651,0
0.0151265601900544,14.5480655719233,2.90537659644612,389.16626927254,119.280133594664,225180.010295426,0.0159592356955168,10.4639564217759,38.4845756305331,259,0.000217925384236686,0,1,0,0,3,35.87960904263,755.786506943757,6093.71004395101,157.371268321021,0.0278709837337374,11.9843177785833,116.52749640332,0
0.0149307316828827,12.2815627544823,2.70966591025939,388.359261958259,119.238616881879,237736.28356415,0.0151786352212327,9.23978583349527,28.4010859897475,374,0.000182366656787009,0,1,0,0,3,35.8192426413694,763.06279758029,6431.99397111886,157.977642252532,0.0279179548828609,12.0187136616653,116.728447802492,0
0.0145520243463368,14.2253838240441,2.91841559908604,390.608917290061,119.354136958113,225039.978082321,0.0153722092527645,10.5509152564493,34.0932141649123,249,0.000206896655350145,0,1,0,0,3,35.7435937809958,697.919645330885,5419.62128720495,158.473255679424,0.0279770413161892,12.0448270952876,116.83647426984,0
0.0218558902029027,241.349770942936,14.1227439857913,390.970860741554,119.372660645012,1950348.57581077,0.00735000523536364,221.341846386697,242.752225175452,254,0.000200462043344753,0,1,0,0,3,35.8972006688257,939.054797699688,6782.3300590212,157.275082662333,0.0278573254005411,11.9744282150438,116.510673228688,0
0.0145231741472274,15.452939682342,3.04293042547788,394.451679062402,119.549932925,225068.46455083,0.0155002471067078,11.4856334733082,40.8818552368718,252,0.000228343626434802,0,1,0,0,3,35.8857739660611,99.6045904922446,5396.63877621051,157.359568195818,0.0278661956948664,11.9877387942842,116.381466206699,0
0.014288174406121,16.9701253159586,3.16486252130669,392.351553592245,119.443165165514,229505.779949067,0.015529087324581,12.4314269310446,47.2758251249806,257,0.000243805830086113,0,1,0,0,3,35.9187424089955,97.2061039720215,5597.34012529864,156.976607673132,0.0278406183772615,11.9659356007061,116.277365445037,0
0.0142098538214578,18.2994422513983,3.27080978000405,393.03710235196,119.478080308667,231263.924455278,0.0153399459966213,13.2554876993111,50.9433797396348,257,0.000252738863735971,0,1,0,0,3,35.8686335572646,99.0780293312979,5874.1404525284,157.3250597196,0.0278795120088277,11.9811383187239,116.457429492332,0
0.0143209313893113,13.3604994118129,2.84794300390071,394.217161229317,119.53803856184,236630.968818583,0.0151698760951354,10.0458896247213,30.1003166818593,379,0.000189327659912679,0,1,0,0,3,35.8901672699687,109.438492775115,5489.52641255349,157.828015013617,0.0278627846027554,12.0228568125192,116.303415002788,0
0.0144557068745114,15.7474853271698,3.0267152806203,388.12360146502,119.22647698741,221896.371796478,0.0153561309605198,11.3914274425101,42.1076461781311,254,0.000231750313622067,0,1,0,0,3,35.9687562753041,97.8390893628271,6266.07784761025,157.102778686684,0.0278019065309354,11.9792292540563,116.126830038311,0
0.0142563427562593,13.7731708771555,2.88143870154566,387.004576312608,119.168730361141,228133.526648301,0.0152724078963465,10.3256173917624,31.6325324475949,379,0.000198143126870115,0,1,0,0,3,35.9111584126172,104.078962088169,5756.2057463798,157.582379376149,0.0278464979745308,12.0077002670712,116.266951373251,0
0.0147240083924303,13.3774789564033,2.79259411232589,384.461439102439,119.036869909926,221319.930925681,0.0152590063981534,9.84713354771847,34.413337437616,254,0.000208254510368795,0,1,0,0,3,35.8897850147023,241.30279869266,5481.5759475978,157.772132713434,0.0278630813639688,12.0177145753469,116.350629159246,0
